HP|202502|20250201
PS|3618JLA90|DF2732|C|SF|20250201|6|20550220|1375947|1375947.54|1|4269|Fairway Independent Mortgage Corporation|6|1375947.54|229417.5|235240.91|6.386|360|0|360||97|97|749|0.414|||||||Y
PS|3618JLBA6|DF2733|C|SF|20250201|5.5|20550220|2934614|2934614.78|1|4269|Fairway Independent Mortgage Corporation|11|2934614.78|266997.55|267149.08|6.17|359|1|360||91|91|712|0.464|||||||Y
PS|3618JLBB4|DF2734|C|SF|20250201|5.5|20550220|1442590|1442590.82|1|4269|Fairway Independent Mortgage Corporation|4|1442590.82|360741.25|360885.4|6.002|360|0|360||96|96|724|0.497|||||||Y
PS|3618JLBC2|DF2735|C|SF|20250201|5.5|20550220|1907767|1907767.7|1|4269|Fairway Independent Mortgage Corporation|5|1907767.7|381708.4|381759.45|6.02|360|0|360||96|96|766|0.458|||||||Y
PS|3618JLBD0|DF2736|C|SF|20250201|5.5|20550220|1734323|1734323.13|1|4269|Fairway Independent Mortgage Corporation|8|1734323.13|216891.38|225582.12|5.955|360|0|360||85|86|745|0.457|||||||Y
PS|3618JLBE8|DF2737|C|SF|20250201|6|20550220|2345774|2345774.69|1|4269|Fairway Independent Mortgage Corporation|11|2345774.69|213393.64|213665.32|6.495|359|1|360||92|92|702|0.45|||||||Y
PS|3618JLBF5|DF2738|C|SF|20250201|5.5|20550220|1089702|1089702.61|1|4269|Fairway Independent Mortgage Corporation|6|1089702.61|181666.5|187665.24|5.982|360|0|360||98|99|746|0.331|||||||Y
PS|3618JLBG3|DF2739|C|SF|20250201|5.5|20550220|1098790|1098790|1|4269|Fairway Independent Mortgage Corporation|5|1098790|219758|219833.83|6.018|360|0|360||95|95|745|0.48|||||||Y
PS|3618JLBH1|DF2740|C|SF|20250201|5.5|20550220|1183909|1183909|1|4269|Fairway Independent Mortgage Corporation|5|1183909|236781.8|236905.88|6.15|360|0|360||96|96|735|0.445|||||||Y
PS|3618JLCG2|DF2771|C|SF|20250201|5.5|20550220|1106112|1106112.82|1|4269|Fairway Independent Mortgage Corporation|3|1106112.82|368821|368831.43|6.164|360|0|360||90|90|693|0.533|||||||Y
PS|3618JLCH0|DF2772|C|SF|20250201|6|20550220|1643910|1643910.25|1|4269|Fairway Independent Mortgage Corporation|7|1643910.25|234902.86|235085.02|6.591|360|0|360||98|98|698|0.44|||||||Y
PS|3618JLCJ6|DF2773|C|SF|20250201|6|20550220|1302917|1302917.66|1|4269|Fairway Independent Mortgage Corporation|5|1302917.66|260674|260958.99|6.675|360|0|360||88|88|700|0.448|||||||Y
PS|3618JLCK3|DF2774|C|SF|20250201|6|20550220|1087251|1087251|1|4269|Fairway Independent Mortgage Corporation|3|1087251|362417|362566.12|6.75|360|0|360||90|90|626|0.435|||||||Y
PS|3618JLCL1|DF2775|C|SF|20250201|6|20550220|1157011|1157011|1|4269|Fairway Independent Mortgage Corporation|3|1157011|385670.33|385747.49|6.624|360|0|360||88|88|632|0.44|||||||Y
PS|3618JLCM9|DF2776|C|SF|20250201|6.5|20550220|1056079|1056079.14|1|4269|Fairway Independent Mortgage Corporation|4|1056079.14|264185.25|264386.01|6.87|359|1|360||92|92|671|0.379|||||||Y
PS|3618JPJK7|DF5666|C|SF|20250201|5.5|20550220|1453315|1453315.72|1|4143|Carrington Mortgage Services, Llc|9|1453315.72|161498.89|165089.03|6.045|352|0|352||68|68|684|0.437|||||||Y
PS|3618JPJL5|DF5667|C|SF|20250201|6|20550220|1096355|1096355|1|4143|Carrington Mortgage Services, Llc|9|1096355|121817.22|135846.5|6.561|360|0|360||63|63|637|0.401|||||||Y
PS|3618JPJM3|DF5668|C|SF|20250201|5.5|20550220|2170807|2170807.86|1|4143|Carrington Mortgage Services, Llc|5|2170807.86|434216|590470.16|6.109|360|0|360||97|97|685|0.377|||||||Y
PS|3618JPJN1|DF5669|C|SF|20250201|5.5|20550220|1527142|1527142|1|4143|Carrington Mortgage Services, Llc|11|1527142|138831.09|143982.87|6.084|360|0|360||70|71|637|0.437|||||||Y
PS|3618JPJP6|DF5670|C|SF|20250201|6|20550220|1411490|1411490.44|1|4143|Carrington Mortgage Services, Llc|10|1411490.44|141172|152847.4|6.507|347|0|347||71|71|611|0.404|||||||Y
PS|3618JSYZ1|DF8828|C|SF|20250201|5.5|20550220|2963284|2963284.7|1|4094|Pennymac Loan Services, Llc|12|2963284.7|247143.25|261934.1|6.06|359|1|360||88|88|701|0.454|||||||Y
PS|3618JSZB3|DF8838|C|SF|20250201|5.5|20550220|4274237|4274237.27|1|4094|Pennymac Loan Services, Llc|24|4274237.27|178257.21|196867.75|6.111|359|1|360||95|95|702|0.462|||||||Y
PS|3618JSZJ6|DF8845|C|SF|20250201|5.5|20550220|1101528|1101528.34|1|4094|Pennymac Loan Services, Llc|5|1101528.34|220435|227509.57|6.229|359|1|360||86|86|744|0.475|||||||Y
PS|3618JSZK3|DF8846|C|SF|20250201|5.5|20550220|10224061|10224061.58|1|4094|Pennymac Loan Services, Llc|63|10224061.58|162392.56|162726.66|6.137|357|0|358||86|86|683|0.444|||||||Y
PS|3618JSZL1|DF8847|C|SF|20250201|6|20550220|10062732|10062732.91|1|4094|Pennymac Loan Services, Llc|35|10062732.91|287725.6|287877.99|6.625|356|1|357||93|93|688|0.478|||||||Y
PS|3618JSZM9|DF8848|C|SF|20250201|5.5|20550220|10248322|10248322.04|1|4094|Pennymac Loan Services, Llc|22|10248322.04|465858.27|552402.43|6.161|360|0|360||94|94|719|0.497|||||||Y
PS|3618JSZN7|DF8849|C|SF|20250201|5.5|20550220|10072965|10072965.38|1|4094|Pennymac Loan Services, Llc|45|10072965.38|223989.04|242875.44|6.026|359|0|360||97|97|730|0.358|||||||Y
PS|3618JSZP2|DF8850|C|SF|20250201|5.5|20550220|10190344|10190344.84|1|4094|Pennymac Loan Services, Llc|48|10190344.84|212414.06|212663.13|6.152|357|1|357||89|89|688|0.42|||||||Y
PS|3618JSZQ0|DF8851|C|SF|20250201|6|20550220|8198522|8198522.71|1|4094|Pennymac Loan Services, Llc|20|8198522.71|410135.15|410262.17|6.6|359|0|359||93|93|681|0.457|||||||Y
PS|3618JSZR8|DF8852|C|SF|20250201|6|20550220|10249788|10249788.53|1|4094|Pennymac Loan Services, Llc|27|10249788.53|379787.89|380486.22|6.648|360|0|360||94|94|663|0.469|||||||Y
PS|3618JSZS6|DF8853|C|SF|20250201|5.5|20550220|10196921|10196921.53|1|4094|Pennymac Loan Services, Llc|30|10196921.53|339993.37|340127.79|6.156|359|0|360||93|93|688|0.483|||||||Y
PS|3618JSZT4|DF8854|C|SF|20250201|5.5|20550220|8137337|8137337.13|1|4094|Pennymac Loan Services, Llc|59|8137337.13|137989.88|138472.93|6.117|358|1|358||86|86|669|0.442|||||||Y
PS|3618JSZU1|DF8855|C|SF|20250201|5.5|20550220|10249030|10249030.73|1|4094|Pennymac Loan Services, Llc|43|10249030.73|238444.23|238610.14|6.169|356|0|357||90|90|693|0.463|||||||Y
PS|3618JSZV9|DF8856|C|SF|20250201|5.5|20550220|10181319|10181319.77|1|4094|Pennymac Loan Services, Llc|54|10181319.77|188684.35|188977.38|6.133|357|1|358||88|88|685|0.441|||||||Y
PS|3618JVNG8|DG0391|C|ET|20250201|6.5|20641020|109613|109613.14|1|4180|Loandepot.Com,Llc|1|109613.14|109781.91|109781.91|7|476|4|480||98|98|650|0.561|23|159187|||||Y
PS|3618JVSB4|DG0514|C|SF|20250201|5.5|20550220|13522791|13522791.05|1|1555|Guild Mortgage Company Llc|32|13522791.05|422598.53|444043.33|6.005|360|0|360||94|94|682|0.485|||||||Y
PS|3618JVSC2|DG0515|C|SF|20250201|6|20550220|13298836|13298836|1|1555|Guild Mortgage Company Llc|29|13298836|458580.55|486609.93|6.557|360|0|360||96|96|668|0.483|||||||Y
PS|3618JVSD0|DG0516|C|SF|20250201|6.5|20550220|2827510|2827510|1|1555|Guild Mortgage Company Llc|7|2827510|403930|409889.35|6.964|360|0|360||95|95|611|0.43|||||||Y
PS|3618JVSE8|DG0517|C|ET|20250201|6.5|20650120|162124|162124.91|1|1555|Guild Mortgage Company Llc|1|162124.91|162184.56|162184.56|7.125|479|1|480||102|102|631|0.284|47|183767|||||Y
PS|3618JVSF5|DG0518|C|ET|20250201|7|20650120|1470238|1470238.09|1|1555|Guild Mortgage Company Llc|6|1470238.09|245126.71|285129.83|7.25|479|1|480||93|93|629|0.467|48|288932.4|||||Y
PS|3618JWPR0|DG1332|C|SF|20250201|6|20550220|1030360|1030360.4|1|4115|Mortgage Solutions Of Co, Llc|6|1030360.4|171917|175903.1|6.585|347|1|348||86|86|612|0.434|||||||Y
PS|3618JWPT6|DG1334|C|SF|20250201|7|20550220|1084468|1084468.18|1|4115|Mortgage Solutions Of Co, Llc|11|1084468.18|98670.64|99399.28|7.481|354|1|355||66|66|569|0.365|||||||Y
PS|3618JWP33|DG1342|C|SF|20250201|7|20550220|1141850|1141850.58|1|4115|Mortgage Solutions Of Co, Llc|11|1141850.58|103887.45|106186.97|7.477|346|1|347||58|58|552|0.425|||||||Y
PS|3618JWP82|DG1347|C|SF|20250201|6|20550220|2119358|2119358.84|1|4115|Mortgage Solutions Of Co, Llc|6|2119358.84|353531.83|392663.87|6.727|348|1|349||75|75|631|0.51|||||||Y
PS|3618JWP90|DG1348|C|SF|20250201|6|20550220|1154042|1154042.94|1|4115|Mortgage Solutions Of Co, Llc|6|1154042.94|192527.67|204172.68|6.523|343|1|344||81|81|562|0.353|||||||Y
PS|3618JWQA6|DG1349|C|SF|20250201|6|20550120|1107817|1107817.01|1|4115|Mortgage Solutions Of Co, Llc|5|1107817.01|221898|223402.53|6.517|343|1|344||92|92|615|0.481|||||||Y
PS|3618JWQB4|DG1350|C|SF|20250201|6|20550220|1143684|1143684.91|1|4115|Mortgage Solutions Of Co, Llc|4|1143684.91|285985|287111.88|6.495|360|0|360||90|90|622|0.479|||||||Y
PS|3618JWQL2|DG1359|C|SF|20250201|6.5|20550120|1368433|1368433.78|1|4115|Mortgage Solutions Of Co, Llc|3|1368433.78|456518|460238.74|7.013|359|1|360||56|56|550|0.419|||||||Y
PS|3618JWQM0|DG1360|C|SF|20250201|6.5|20510120|1041186|1041186.75|1|4115|Mortgage Solutions Of Co, Llc|9|1041186.75|115859.11|120340.47|7.035|290|1|292||64|64|535|0.429|||||||Y
PS|3618JWQN8|DG1361|C|SF|20250201|6.5|20510120|1282813|1282813.91|1|4115|Mortgage Solutions Of Co, Llc|8|1282813.91|160605.75|170653.58|7.143|295|1|296||73|73|536|0.357|||||||Y
PS|3618JWQP3|DG1362|C|SF|20250201|6.5|20500120|1241412|1241412.33|1|4115|Mortgage Solutions Of Co, Llc|6|1241412.33|207281.5|207443.97|7.124|289|1|290||77|77|535|0.437|||||||Y
PS|3618JWQQ1|DG1363|C|SF|20250201|6.5|20550120|1604569|1604569.91|1|4115|Mortgage Solutions Of Co, Llc|7|1604569.91|229453.71|230258.63|6.889|350|1|351||76|76|584|0.386|||||||Y
PS|3618JWQR9|DG1364|C|SF|20250201|6.5|20550120|2577283|2577283.17|1|4115|Mortgage Solutions Of Co, Llc|10|2577283.17|258043|258214.5|6.875|339|1|340||75|75|538|0.408|||||||Y
PS|3618JWQS7|DG1365|C|SF|20250201|6.5|20550120|1729169|1729169.83|1|4115|Mortgage Solutions Of Co, Llc|6|1729169.83|288561.33|288738.56|7.044|337|1|339||74|74|557|0.397|||||||Y
PS|3618JWQT5|DG1366|C|SF|20250201|6.5|20500120|1028905|1028905.71|1|4115|Mortgage Solutions Of Co, Llc|4|1028905.71|257783.5|258346.62|6.967|298|2|300||80|80|553|0.406|||||||Y
PS|3618JWQU2|DG1367|C|SF|20250201|6.5|20501220|1866388|1866388.45|1|4115|Mortgage Solutions Of Co, Llc|6|1866388.45|311626.33|313534.98|7.148|296|1|298||82|82|534|0.427|||||||Y
PS|3618JXMK6|DG2162|C|SF|20250201|5.69|20550120|1173083|1173083.05|1|1699|Standard Mortgage Corporation|6|1173083.05|195726.17|198395.7|6.19|359|1|360||99|103|712|0.466|||||||Y
PS|3618JY2H3|DG3476|C|ET|20250201|3.5|20650120|3604966|3604966.85|1|4154|Mortgage Research Center, Llc|14|3604966.85|257947.13|283384.46|3.946|478|2|480||101|101|696|0.485|47|291704.75|||||Y
PS|3618JY6W6|DG3585|C|SF|20250201|6|20550220|1099723|1099723|1|4358|Supreme Lending|4|1099723|274930.75|275064.12|6.532|360|0|360||92|92|671|0.5|||||||Y
PS|3618JY6X4|DG3586|C|SF|20250201|6.5|20550220|1019453|1019453|1|4358|Supreme Lending|6|1019453|169908.83|185245.89|7.155|360|0|360||90|90|668|0.408|||||||Y
PS|3618K0DZ3|DG3720|C|ET|20250201|5.5|20641120|124323|124323.52|1|4178|Cmg Mortgage, Inc.|1|124323.52|124505.77|124505.77|6.125|477|3|480||98|98|620|0.349|26|127645|||||Y
PS|3618K0D26|DG3721|C|ET|20250201|6|20650120|3038520|3038520.92|1|4178|Cmg Mortgage, Inc.|13|3038520.92|233941.36|298914.42|6.531|478|2|480||95|95|639|0.494|33|382959.77|||||Y
PS|3618K0D34|DG3722|C|ET|20250201|6|20650120|3224640|3224640.95|1|4178|Cmg Mortgage, Inc.|13|3224640.95|248368.98|265343.85|6.75|477|2|480||97|97|647|0.487|28|338611.22|||||Y
PS|3618K02R3|DG4384|C|SF|20250201|5.5|20550220|5264616|5264616.47|1|4138|Cornerstone Capital Bank, Ssb|24|5264616.47|219618.96|225020.03|5.842|356|1|357||95|95|667|0.437|||||||Y
PS|3618K02S1|DG4385|C|SF|20250201|5.5|20550120|1498175|1498175.37|1|4138|Cornerstone Capital Bank, Ssb|5|1498175.37|299964.2|301627.95|5.877|349|1|350||97|97|654|0.478|||||||Y
PS|3618K02U6|DG4387|C|SF|20250201|5.5|20550120|1045798|1045798.58|1|4138|Cornerstone Capital Bank, Ssb|5|1045798.58|209369.2|210212.09|5.977|359|1|360||100|100|733|0.37|||||||Y
PS|3618K02V4|DG4388|C|SF|20250201|6|20550220|1164095|1164095.17|1|4138|Cornerstone Capital Bank, Ssb|6|1164095.17|194141|195226.54|6.315|359|1|360||97|97|721|0.367|||||||Y
PS|3618K02W2|DG4389|C|SF|20250201|6|20550120|1825590|1825590.18|1|4138|Cornerstone Capital Bank, Ssb|4|1825590.18|456831|464728.84|6.25|359|1|360||96|96|675|0.429|||||||Y
PS|3618K02X0|DG4390|C|SF|20250201|6|20550120|1308582|1308582.96|1|4138|Cornerstone Capital Bank, Ssb|6|1308582.96|218337.67|219215.97|6.311|359|1|360||94|94|627|0.459|||||||Y
PS|3618K02Y8|DG4391|C|SF|20250201|6|20550120|1144284|1144284.23|1|4138|Cornerstone Capital Bank, Ssb|4|1144284.23|286342.75|288294.51|6.25|359|1|360||98|98|676|0.484|||||||Y
PS|3618K02Z5|DG4392|C|SF|20250201|6|20550120|1170102|1170102.52|1|4138|Cornerstone Capital Bank, Ssb|4|1170102.52|292784.5|310469.5|6.615|359|1|360||100|100|633|0.363|||||||Y
PS|3618K1FV8|DG4680|C|ET|20250201|3.5|20641220|162399|162399.38|1|4042|Rocket Mortgage, Llc|1|162399.38|162703|162703|3.99|478|2|480||81|81||0.562|102|194045|||||Y
PS|3618K2RW1|DG5901|X|SF|20250201|5.5|20541115|279010|279010.05|1|2094|U. S. Bank, Na|1|279010.05|279850|279850|6|357|3|360||97|100|699|0.393|||||||Y
PS|3618K2RX9|DG5902|X|SF|20250201|5.25|20541215|986458|986458.98|1|2094|U. S. Bank, Na|4|986458.98|247478.5|249860.24|5.75|357|3|360||97|103|712|0.367|||||||Y
PS|3618K2RY7|DG5903|X|SF|20250201|5.5|20550215|952004|952004.96|1|2094|U. S. Bank, Na|4|952004.96|238171.75|247102.45|6|359|1|360||99|102|696|0.422|||||||Y
PS|3618K26D6|DG6268|C|SF|20250201|6.5|20550220|1101286|1101286.47|1|4357|First Home Mortgage Corporation|5|1101286.47|220438.2|222280.53|6.954|359|1|360||98|98|669|0.444|||||||Y
PS|3618K26G9|DG6271|C|ET|20250201|6.5|20650220|239991|239991.25|1|4357|First Home Mortgage Corporation|1|239991.25|239991.25|239991.25|7.125|480|0|480||79|79|642|0.395|19|299475|||||Y
PS|3618K3PN1|DG6729|C|SF|20250201|6.5|20550220|1024677|1024677.82|1|4236|New American Funding, Llc|3|1024677.82|341666.67|355887.41|7.25|360|0|360||97|97|574|0.395|||||||Y
PS|3618K3PP6|DG6730|C|SF|20250201|6|20550220|1838071|1838071|1|4236|New American Funding, Llc|5|1838071|367614.2|371094.78|6.572|360|0|360||97|97|719|0.503|||||||Y
PS|3618K3PQ4|DG6731|C|SF|20250201|6.5|20550220|1264869|1264869.13|1|4236|New American Funding, Llc|3|1264869.13|421834.67|431595.83|7.25|359|1|360||93|93|615|0.443|||||||Y
PS|3618K3PR2|DG6732|C|SF|20250201|6|20550220|1694797|1694797|1|4236|New American Funding, Llc|3|1694797|564932.33|612818.76|6.75|360|0|360||98|98|677|0.523|||||||Y
PS|3618K3PS0|DG6733|C|SF|20250201|6.5|20550220|1946941|1946941.8|1|4236|New American Funding, Llc|4|1946941.8|486884.75|572942.22|7.092|360|0|360||92|92|596|0.507|||||||Y
PS|3618K3PT8|DG6734|C|SF|20250201|7|20550220|1377233|1377233.69|1|4236|New American Funding, Llc|21|1377233.69|65645.48|67586.4|7.25|340|1|341||47|47|605|0.393|||||||Y
PS|3618K3PU5|DG6735|C|SF|20250201|6|20550220|1063945|1063945.34|1|4236|New American Funding, Llc|11|1063945.34|96808.64|97183.07|6.508|344|1|345||74|74|647|0.387|||||||Y
PS|3618K3PV3|DG6736|C|SF|20250201|6|20550220|1181933|1181933.26|1|4236|New American Funding, Llc|10|1181933.26|118350.9|118489.39|6.425|335|1|336||67|67|644|0.439|||||||Y
PS|3618K3PW1|DG6737|C|SF|20250201|6.5|20550220|1290640|1290640.92|1|4236|New American Funding, Llc|11|1290640.92|117422.09|117535.42|7.25|343|1|343||83|84|601|0.381|||||||Y
PS|3618K3PX9|DG6738|C|SF|20250201|6.5|20550220|2907324|2907324.71|1|4236|New American Funding, Llc|22|2907324.71|132189.23|133709.67|6.856|341|0|341||83|83|627|0.393|||||||Y
PS|3618K3PY7|DG6739|C|SF|20250201|6.5|20550220|1212455|1212455.3|1|4236|New American Funding, Llc|9|1212455.3|134760.89|137278.37|7.25|348|0|348||89|89|635|0.419|||||||Y
PS|3618K3PZ4|DG6740|C|SF|20250201|6.5|20550220|1716827|1716827.28|1|4236|New American Funding, Llc|11|1716827.28|156136.18|158512.03|6.889|351|0|351||70|70|655|0.461|||||||Y
PS|3618K3P27|DG6741|C|SF|20250201|6.5|20550220|1611110|1611110.73|1|4236|New American Funding, Llc|10|1611110.73|161186.8|161328.39|7.25|348|1|348||92|92|612|0.375|||||||Y
PS|3618K3P35|DG6742|C|SF|20250201|6|20550220|2097126|2097126.36|1|4236|New American Funding, Llc|11|2097126.36|190710.73|191012.4|6.384|344|0|344||88|88|647|0.432|||||||Y
PS|3618K3P43|DG6743|C|SF|20250201|6.5|20550220|2054119|2054119.92|1|4236|New American Funding, Llc|11|2054119.92|186753.55|186919.99|6.861|349|0|349||91|91|640|0.396|||||||Y
PS|3618K3P50|DG6744|C|SF|20250201|6|20550220|1927788|1927788|1|4236|New American Funding, Llc|9|1927788|214198.67|214438.47|6.445|354|0|354||90|91|692|0.466|||||||Y
PS|3618K3P68|DG6745|C|SF|20250201|6.5|20550220|2316903|2316903|1|4236|New American Funding, Llc|11|2316903|210627.55|210775.16|6.828|349|0|349||90|90|648|0.423|||||||Y
PS|3618K3P76|DG6746|C|SF|20250201|6|20550220|2111348|2111348.95|1|4236|New American Funding, Llc|9|2111348.95|234664|234905.43|6.472|360|0|360||90|90|669|0.497|||||||Y
PS|3618K3P84|DG6747|C|SF|20250201|6.5|20550220|3073094|3073094.37|1|4236|New American Funding, Llc|13|3073094.37|236424|236536.38|6.806|360|0|360||95|95|640|0.494|||||||Y
PS|3618K3P92|DG6748|C|SF|20250201|6.5|20550220|1676463|1676463.49|1|4236|New American Funding, Llc|7|1676463.49|239564.43|239831.71|7.25|351|0|351||85|85|612|0.446|||||||Y
PS|3618K3QA8|DG6749|C|SF|20250201|6|20550220|3155040|3155040|1|4236|New American Funding, Llc|12|3155040|262920|263121.69|6.425|360|0|360||92|92|682|0.489|||||||Y
PS|3618K3QB6|DG6750|C|SF|20250201|6.5|20550220|2654831|2654831.09|1|4236|New American Funding, Llc|10|2654831.09|265597|265852.26|6.847|342|0|342||86|86|612|0.497|||||||Y
PS|3618K3QC4|DG6751|C|SF|20250201|6.5|20550220|1235235|1235235|1|4236|New American Funding, Llc|5|1235235|247047|248995.35|7.25|350|0|350||87|87|603|0.398|||||||Y
PS|3618K3QD2|DG6752|C|SF|20250201|6|20550220|1154051|1154051.38|1|4236|New American Funding, Llc|4|1154051.38|288575|288676.23|6.498|360|0|360||90|90|651|0.496|||||||Y
PS|3618K3QE0|DG6753|C|SF|20250201|6.5|20550220|1981469|1981469|1|4236|New American Funding, Llc|7|1981469|283067|283346.24|6.75|352|0|352||88|88|667|0.424|||||||Y
PS|3618K3QF7|DG6754|C|SF|20250201|6|20550220|1883123|1883123.49|1|4236|New American Funding, Llc|6|1883123.49|314048.83|314177.16|6.435|359|1|360||91|91|657|0.485|||||||Y
PS|3618K3QG5|DG6755|C|SF|20250201|6|20550220|1703774|1703774.56|1|4236|New American Funding, Llc|5|1703774.56|340881|340981.89|6.477|360|0|360||97|97|666|0.439|||||||Y
PS|3618K3QH3|DG6756|C|SF|20250201|6.5|20550220|1693301|1693301|1|4236|New American Funding, Llc|5|1693301|338660.2|338882.62|6.948|360|0|360||97|97|661|0.49|||||||Y
PS|3618K3QJ9|DG6757|C|SF|20250201|6|20550220|1470821|1470821|1|4236|New American Funding, Llc|4|1470821|367705.25|367810.12|6.408|360|0|360||82|82|611|0.377|||||||Y
PS|3618K3QK6|DG6758|C|SF|20250201|5.5|20550220|4324470|4324470.42|1|4236|New American Funding, Llc|10|4324470.42|432532.6|474219.81|5.959|360|0|360||92|92|695|0.518|||||||Y
PS|3618K3QL4|DG6759|C|SF|20250201|6|20550220|13236490|13236490.66|1|4236|New American Funding, Llc|27|13236490.66|490300.89|510192.81|6.565|360|0|360||93|93|651|0.483|||||||Y
